sequence	16S_rRNA_Count	metadata_NSTI
3f29c97b1f15c5aee36118e8ea45fc17	1	0.123701
3f2d26632509e4e5fe1a7f94e66e7999	3	0.02363
3f3053fe60809d04ee141e8ad986eea1	1	0.068359
3f33a2dc6cb3f0ffa1987719f06af323	5	0.009297
3f482a7e0442f9add387360821293fda	1	0.127815
3f49f2e33639f81618c76b5807f6498c	1	0.170698
3f6c49fa0fd95fabf41ccac42c7a5cd8	1	0.00463
3f6dce06719bb11b6b9bbb8f2c8a5644	1	0.009336
3f8815e7145b0de9680259f761a5ec70	1	0.097775
3f8955d460597c8d8f2bd47ba0c46992	1	0.013692
3f9afe17105dd0c33bf41ce08824f362	1	0.00015
3fa3bc57e77ce8e3c12a8d89543c8179	1	0.170698
3fac85d4517a6e3956621254e23ca682	1	0.0284
3ffe2f8531492c439876a1305e2fed32	1	0.004457
401f3498ac10f36cbbaf9310af325c4a	1	0.00464
402a798c78388dc57ab3a67f11f12356	1	0.170576
402ec04ead157a44da3724dd0a53d23b	5	0.0046
402f0d0d3072a5ceb1a75c47a1c92c56	1	0.177557
406b8b08185d8e11c947782820dd9212	1	0.004565
40874d61006874f7c87d904707d320d9	1	0.08241
409156af6aaad6ea8ac799fdded39287	1	0.0046890000000000005
40ac3979c05fe30df6ecfaaa78ae3e9f	2	0.033613
40c224bbde3afb84430a840676a0115a	2	0.409684
40d18f69dccdb91353fadaad7eb639ae	4	0.067837
40e16ce62fde7b1afd0e68bd849c7aed	1	0.009224
40fa3bd10d8f2aaf666408657efa8c47	1	0.259841
4108b5456dbcfa9b81422f6ae9ed003c	3	0.004722
410e1eaa1468a3d40595898f671ba0b3	1	0.28179
411acdd185f1b72216f1024a6e28f0bf	1	0.018236000000000002
412b0b2c43975195a230e493a7a2b763	4	0.023423
4145691a68481569350b9aeae1d51ea4	2	0.148371
4171bc5d6f11dee2cf946bced3b4b6da	1	0.006293
41932d5599b42d9487b11cda83902e47	1	0.013859999999999999
419af6db3c0709d63ffc1933ab11b24c	1	0.00015
41a7a56606bafa3e378848cc5ad079f9	1	0.092296
41bc79030d183e5861667959389e58d8	2	0.264379
41cb13d06e5e72307ae7844cc94b2de2	1	0.00015
41d3bc50e22f49f5d47d70feca21436d	1	0.004691
41e3ef51b2c6094fd2418388a19c30d2	1	0.186013
41f3f39a0335a7392afa80327caf0f77	1	0.037576
4205d93a032f445a1687829d22eaa2b2	1	0.004602
42060670426da942e8158ded54478b51	1	0.01863
420f96256387d77de17ec28d160bb147	1	0.064023
421c815f0e6599f3d2aed1406235cf29	1	0.0045590000000000006
421cbd1d71d34704c6d53377261e213c	1	0.16643
422c1b3bdbf34591798a1a092025bef8	2	0.016347999999999998
4245fe74d6dc62e222f933d3dc8502f5	1	0.00015
42607571baf808075af5ffd1730c9415	1	0.053492
4266059c950bd451cff75528a15500c0	1	0.139128
42a1afefea4dbafe2b1da2670d1e5749	1	0.073542
42b368c02159c9c03e718cb7f2a31c93	2	0.028777999999999998
42d9abc27e1a35e22b4f160980d29f28	1	0.018966
42ff4d19e75247a5d3ad96e6aa568a2a	2	0.19903900000000002
430156a17b3cb9a7cdd33b0141f480ab	1	0.139647
43119e5f1eb41e9ee1776d7a6504126f	1	0.327398
43202fe954709a694e31c3a1be7e889b	2	0.409684
43291f4766ff0fac1f4ace00363578fc	2	0.409684
432c814024bdfd89d3273986167eefb9	1	0.12321099999999999
435fd48caf70bf4c9ca435acc881ba91	1	0.232368
436fac416b48b07336355ccf66c7cc66	2	0.004555
43904939ba355dce37c93c12823b71e2	2	0.047641
43949b0a6917a52d99c2116bb6a1012b	1	0.0046689999999999995
43a39fa4815bda79d6470002c8172dcb	4	0.022778
43f44457b85fcd3b8d857934a9afad2f	1	0.9153899999999999
43f937076502ba660151ad0406cea599	1	0.004644
44158349d8858abc6c04aada0c131da5	2	0.00475
44347b729492235096d73aa329cbe067	1	0.00015
444245d12a93978b1edfcb309739af14	1	0.0076370000000000006
44638281c0a8a53e37d1e4ef31260791	1	0.014218000000000001
446a3f1a3b53bd4b3c7a365ce8e8b608	1	0.046727
446fe01ac17aa96941d00a83e8a0a2fa	5	0.013605
4473ac847f597164696bc96da74ca753	1	0.000101
447434ce102b3f58b5e708f5a34677cd	2	0.125599
449a77dd890b6905ef49e151f63afa24	2	0.038357
44a0b68da8e39e8b05ae1f2f50f5edbf	10	5.875743
44a20b4b4ae9ccbe466c8e3a9950d0e3	1	0.072852
44a34cda115a411d79075075a6836781	1	0.167471
44b084a10e51af4150d80f0148e13cd6	1	0.004675
44be6c02a909a7fdd9159fd08ec20a86	2	0.409684
44c57889a97d7b99fd6f249877478fc7	1	0.039921
44e07eef36fd7c5cd41888ff68b04fed	1	0.009405
450810fabcaa76a52de48f46104dca5d	1	0.004621
4520de0366098aeae71eeb92748dbb7c	1	0.004618
45236c7cfb1fcc95cd97b35720376716	1	0.018595
45285d4bd55935dbc5258e747ac1ddb8	1	0.068122
452d18b2725260f5f93490c7f6517f87	4	0.018701
452e8489334d0ba0cf7eeccea28f1364	1	0.00015
4533bf5ce3fb980fcb1a62e29b3b304b	1	0.024043000000000002
453d174419da1bbd825afe7f27dd8b92	1	0.004471
454ff5fa8a3c6b293cea935aeb9cfb8e	1	0.064029
455219eeb206cd432bf64f51159e0b4c	2	0.004755
4552af3e905206840cf8b67bcaf2693f	2	0.05678300000000001
45762021845bcffe18e38cfccafbc01f	3	0.00692
45a45755198ab5a43700aa19280d8ae6	1	0.054582000000000006
45a87557655e7a681aae1f053e67f046	2	0.053221000000000004
45aab81ef1030dc6d7790c0957ed1442	1	0.050983
45aea834beb1b1b53d8db337520b771e	2	0.279134
45bd1e590b94a080d71f492ba27b3848	1	0.023568000000000002
45c766909c2b6078cc3e2346dfbfafc0	1	0.004555
45c80843dac191f771b11018ff90d94c	1	0.00015
45d4fe3f6c01f77c2dfc11dd91d3359a	1	0.000101
45ddc69a3fbf19ff4953211c157cb9ac	1	0.185015
45e0d606e19782463c736497981364fc	1	0.0046619999999999995
45e6f4deeae7ac1e6017bd48741c3d36	6	0.023479
4608fae4bbc9964cdd17af8782f2155e	1	0.029922000000000004
460fa78468840725b031d3c3af9462db	7	0.004531
4616d002906f89a85b590634983f2c11	1	0.068936
462df0c0f1ecc79af28f6f4cdb0b0bae	1	0.078705
464df9852449f5b79bbd1f028191b1f5	1	0.005875
46518ffaca895ca128c1261f648b87d3	1	0.093188
4656338f61c2a6456b6bb2e5cd959696	2	0.366721
465cf938c435407ffefe3f13cff095c9	1	0.20656
46716caed3b0e69ca78886788015d968	1	0.08180599999999999
4673495b99f350ec211e46590fe5b258	1	0.038669
467a50a3730333446849db7e52c1e9a1	1	0.028013999999999997
46823269defbaa449e1b93fc07da5bb5	10	22.359569
46994e329da4f3393a8495036589323a	5	0.037773
46bb1749e9521b0d0f583c6d2aed2f04	3	0.004683
46c780b166a3e0e7ce38987d5ba03edb	1	0.09732400000000001
46e9544e9c5e7ed6d90a7b50a8a9c990	1	0.069521
470d7207f35773199407525ff9425901	1	0.059335
473063ad15d55d9b916407a4b9b063fa	1	0.172869
473db98e2360dc1687f3adb402f76f5d	4	0.109497
473dcc2757c417c65c8492b53752d57e	1	0.004634
474247e0347ee39464c40a328788c5cc	2	0.18328599999999998
47714267d9358e2d4a5689a83cd82bc0	1	0.084354
477233fa97d02777e321ed0aeb5333ea	1	0.000101
4779713eac72f86fa7aaad31dfbd0c44	1	0.004549
477ab130ceb7eea4676b0c7ac608998f	1	0.292642
478af036959ac456a236d917a689b6c6	1	0.17666800000000002
47a8b9523b7ec7ae14fbd70faa7f8628	3	0.016935
47ac60f9b23689fd00f23c5e6d2c4178	5	0.09792100000000001
47b188873508b4b3facc4b71d94429c1	1	0.170698
47c305878bfc73bfeda34b2ae1a82ee1	1	0.004665
47c7b942a7e37d0a3f415e45ab8c93c5	1	0.024927
47d0889740646fed0fb499be708c6df2	1	0.237098
47d2f0adc9e8063c45ed211dfd73fd63	1	0.092901
47dd73619a45151ac47a3f6b6958806a	1	0.0046700000000000005
47ee7aaca912da4c403e952322e7f39e	1	0.19697
47f770032218f91b352999ff1f663807	1	0.125421
480be56c34b58f9f4b867bc86f1b80b5	1	0.271038
48225282761bba270c47abc838a2706a	6	0.004668
4825e1f485c68e85c06e8f103b1616a9	1	0.033564
4850a238b7fbbd5ffa204c5a5a396f2c	1	0.006509999999999999
4853d3a304045e8abb1d4493ba2991b6	1	0.0046689999999999995
4876553b9fed8291dbf1c63b0ac0886a	2	0.403171
48d6e0badb90f052133ee4b44ec77c1d	1	0.125383
48f0d876ee2f7c66d30de34394361f0b	1	0.009307
49095ce0b6df52a2d5d05beaf738494f	2	0.156523
4912cd4c1f9a773f88a73c258c25c825	2	0.000155
491ee0dd158c7471e1f1ac5487edb64a	1	0.023587999999999998
4921d046c2494b5875e699d4a6efc4b6	1	0.006851
49434b3d7e61c2a3503450989686bf15	1	0.041899
496d7f479392def9414da33c9137e40a	2	0.028589999999999997
496ecde24f9ab698992413d3d4f04b5f	1	0.01205
498bfc7d8f1822b0148c746cee719b2f	5	0.004652
49a2ea7eebe52a4aed8f3126b7f72570	1	0.057635000000000006
49ac73ab65b3e45387264459426881d8	2	0.06663
49b02775c3f78bccb3c7c54a75e97ea8	1	0.08642899999999999
49da0fa98157157060e7e83eb29bb769	1	0.011000000000000001
49e3089513dd15355ed8206752be377b	2	0.409684
49e56d090609d9066043ee8a84978365	3	0.004772
49f7701312ac7878e8c245d65760c2cf	1	0.019333000000000003
4a0b292ba716582f9af46694458c0b9b	1	0.009269
4a11095c40e228abba0818d973b25da9	5	0.000152
4a1c5fb315646700069f4c358a196b9f	1	0.043267
4a3757307fb1d198c26a07da1900a048	2	0.009495
4a4230232fbfa3b8cfd2cae77dc6feac	2	0.156523
4a68535235b6e05558f279e8a5634caa	1	0.21785500000000002
4ac43ecbe6347d46a2ab5a31ffd64c25	1	0.16059
4ac73cc9776d9671bcefdb3300f57d3e	1	0.004621
4acba346d268c90b443b448f9570c54d	1	0.094904
4ada3d8098e9706fcebb85f1e427fea6	1	0.121274
4ae3da4b4dd2e91598e52920b351f1d7	1	0.08620499999999999
4aeaebb921f2f627d8811a98fa8ded42	2	0.009294
4b28de43c256105fe5e7da896a80aad6	4	0.018534000000000002
4b2b68ca54a0c7b729a375c1a33eefaf	1	0.112354
4b390824ebb0af53b30f8dc094cbbf51	1	0.080999
4b415fbf00147d0fa8008cce49121401	1	0.114419
4b6a3aeaede2004281abd5aa74251fd0	1	0.064286
4b7712254e4dd8d5bc585d4a6c5c2e88	1	0.095313
4b86d0750adaa67a8d6abcbf640c4a69	1	0.26109899999999997
4b8e626883de854e2f9063d68e5451da	1	0.101426
4b9243da4d6fa5e09c00a302851869a4	1	0.00015
4b98d6f31300fbd0de5527858f5e142a	5	0.018956
4baa63817e5fd1256323bda0f531c167	1	0.038118
4bb0e20c99139c214534d89b360fd8a9	1	0.131207
4bbf34a343003411718a56035da2303e	2	0.022095
4bc2dd949905a17872a135c949c72f59	1	0.069391
4bc7a01c9f3ae55e58c6018c2b47c3d8	1	0.004841
4bcbefafa048c06a56a0d5196d864e14	2	0.044912
4bcf65c87d4bdda679c574ea5607829d	1	0.157662
4bd01f90398375480101204bbcdd2ceb	1	0.089866
4be0f6656eb2523b5e8b04975c9ed291	1	0.15649200000000002
4bf2648eedbb13a3957dd45eca2ba8be	1	0.067392
4bf3c26503288e1659319a6a4432ccfa	1	0.110322
4c2203438c83bb0b8f26d45a74db1367	1	0.040505
4c43e567ec789184eb6b4ec0398fd7fa	1	0.009221
4c4c71c4413ea6582628aff0ba7231c9	2	0.038873000000000005
4c57b9c72c96ea1a15996c67b4731407	2	0.11418699999999998
4c64f4ce7b7be379f4366362d7c333d4	1	0.321008
4ca9b8040f6d13651fe4be3b174c52de	1	0.063299
4cbfff144d4e7a4e0f4619ed505be070	2	0.004639
4cca11841d3c2a2973d242f6579c4b74	2	0.151747
4cdc5b820b31c7b2c0720f917d9cd3f7	1	0.306043
4d1032174dfc1a4c6eb5675585806297	1	0.115231
4d1703e6b64f962ea3e95ef33eb760a3	2	0.21555700000000003
4d24d582623b47ae4c95c7a7abad8df1	1	0.004576
4d2d6a42fc9cb7c8705659ffde3a39e5	1	0.139647
4d3f1d8f02b45e845e419a273f5b2386	1	0.099728
4d3f9a09e03713398fa68c71e29035da	1	0.023269
4d68997c42bc102fead568848205f820	2	0.156755
4d6bdaf9d43da6669066f9459d3b4e66	1	0.009377
4d72007c70f4abc0bf9e8fe8b826d07d	6	0.019203
4d7dee0c72a6acf86c5d25082cedd354	4	0.004566
4d8621e5b5a7c0836396afaebd956183	1	0.083847
4ded949417605dc274af460e82bdf8ee	2	0.01409
4df458e013c99864bb297e942c403b20	1	0.011004
4dfebcda6d4ca806a3fccf00efc6f9b2	1	0.195497
4e04bfe5dcd87b767316fe1a498d5576	1	0.019119999999999998
4e0763702795e6afb59e7d22281a0099	1	0.00462
4e0a8ac6434b87de6ed53d016fd7c87c	1	0.042796
4e1d5bbfef33e856ce323c4c8702b789	1	0.00913
4e2e6735331ad01a30c94d2f4c285dc2	1	0.132902
4e30365c9619af55c8d3a3b059b232c0	1	0.069771
4e312a65e687159dccf7f655dff82c82	1	0.004726
4e44b77521576c613b1d7c5de7641fa5	7	0.16341
4e55e6d8e9f2b8f6f09bc41c9fd763cf	1	0.009063
4e5756f25e826294467e3416d8714c74	1	0.032136
4e5c4c4abac3eac9192e37077144f2ee	4	0.0046619999999999995
4e6e73509aab3faed7f50035d9cbd7e9	1	0.145004
4e76e70bf64b3941629cbec2cfa8e241	1	0.059767999999999995
4e7e8e9fc09bcd3ee853e1a8a93c7004	1	0.07495399999999999
4ebcf74b2783b601ceaf1ca7a994420a	10	0.033122000000000006
4ed9458cdf3227967ef1cbae2185bffe	1	0.072503
4ee2b525721809c5aa68967bf2e91fd2	1	0.033460000000000004
4ee5a913f3ecec79c323df55a0907cbe	1	0.10843
4ee648ad90b666e2ca83b2c7642dd89d	2	0.231605
4ef51529d3d2bcca7e4d7b677de1f1b1	1	0.037725
4f20307b7af83833baff91d5a7016c3c	5	0.000101
4f2fb690c32a99b68d76352c5d844222	1	0.064139
4f3122731808566210b27036568be710	1	0.150809
4f480409cf34da6fb985eaa1cf33a65b	1	0.08125800000000001
4f58edbb1e5f4719f134ce4214397038	1	0.18323499999999998
4f5efd25dacb5d639316e7291ff6ff8b	1	0.004659
4f68789a118917cd97b431a24c11eb42	1	0.195757
4f6b9297073d78eda1d2bac4e1b44767	1	0.173846
4f7762d88aa81291b366192175930259	1	0.028558999999999998
4f7fa15010bd79f3bf36a2612d640e3c	1	0.091016
4f920753fcff1f0eab6194763d67f655	1	0.004569
4f958193c7554647ad981d7c964641c3	1	0.033342000000000004
4fa7ff1b9523661a6a4029a50d6648d5	1	0.004575
4fa92a2a53671efe07609c498ade0093	2	0.409684
4fba6fef450158c1bd1cbcb5a0e8f5e5	1	0.095709
4fd62374416df23186ded7dca5eb0171	1	0.021532
4fda687c2590962a34385424a8400ba1	1	0.050627
503ec9c9c280d85166ed0d80cc17a73f	2	0.093481
504b29d7282c288d06f7f26759d3fac9	1	0.11034400000000001
504efe2f63f610a0f92e8cd040e2f916	1	0.158932
505c499eaa3b7db10ae8fe35bcac642f	1	0.010926
506ee17cb5d882636086031fa2232f11	4	0.106347
506efac48dc5d5be2c0122c381639a3f	1	0.027677999999999998
508659c9e633ba8a5a38a5759fa8183e	1	0.073838
50b8039ec024265f691c20d1dfe53a7a	2	0.366721
50c2e92f3b001c0f07a654b597605f95	1	0.028446
50c6c11763fd5cf74e9dce21b1d39429	1	0.011101
5125ce2e2816863b84f2bc1333265c02	1	0.048332
51300a702bbbfeb697262690d1d20ace	1	0.004682
5149bdbf03de13bb38557d48d5141b87	1	0.000101
5157a43da1f73fa934023abcb5341548	5	0.004601
517b36b986012394a442af4336b89612	1	0.08575
518586e7e6dd5705a7628abfb9fd5a48	3	0.012424
51c1149fc78ea1c5ec447fe25364889c	1	0.15648299999999998
51d4f17b8dda9f7d972bf3dd0ecc4e59	1	0.00015
51dc7b7ccccf147c2705156ec1621b0b	1	0.013736000000000002
51dc8d40a480a6b1dc3119ee784d0687	1	0.004682
51e6e2485a96feee889e0b93fe6bb13c	1	0.039545
51ea85f428a5daaaf348c94671af386e	4	0.071658
51f5ecce966bb67afae2da7419008535	2	0.409684
5209ddbdb362b93bf01082a5ef135100	1	0.388331
5223453d1fff7e7a731c8e0ba373c8fa	1	0.044084
5225de25bf8902d5a02c4af6e90cb5e8	1	0.208567
5248e1601ab21e94a391b5f3e420c48c	1	0.26605300000000004
52573485a4521e007e4c5217fc5d7c68	1	0.091861
527bbcd459c37296ee8a6362156c2e4e	1	0.117903
529f82db11f0c0c7b5528c9b2161cbd8	1	0.073933
52b794df75e7aa90cc13acfd5a97bc30	1	0.345316
52ca86ec48d4b050235dcfdea9cd5d39	1	0.164882
52cdd4c3305b200497e8f8061fecb13c	1	0.018789
52d73e924a28e4e221b641eab1b2eaa5	2	0.409684
52d998a538496179968dec55950d1516	1	0.055889
52dead3285d10796402b7678d150800f	1	0.142042
52ea42b15fb1a10dbba59d09c7065d7b	1	0.24583899999999997
530fe01417d9796620cd008ff6776a8a	1	0.260408
531335c02b84d1a619a169f58f77eb6d	1	0.004656
5322567d7de1d94e6cf65390deb29b1c	1	0.009323
533b6c05a74b2c25a94f884d6fe42f9d	1	0.00015
533d88035a670f6439347f8af776e340	1	0.00466
535398a05b00098532ac91de848548ff	1	0.091901
535a7ed90b299de6309513f69c0133b3	1	0.009290999999999999
53a3de86f9a6a09b4e24970b6a7dbb4e	1	0.004659
53b2e8677ee8134bbcb5396218d5b4dc	2	0.409684
53b838c459a991b34f7ebc13f1268bae	1	0.053449
53c1321a8b2df75f06cf6354a3ebed5c	1	0.07761699999999999
53d2351a74c69dd99f19a791c81a9370	1	0.192919
53e3a7d0830e15c8da2eaa66c65f55b6	1	0.00015
540acc9aa66f835b26d834bc03efa084	3	0.004683
5420703ee8436cdc03e33d9f0aef2481	1	0.010931999999999999
543818d6869d7b4271bd4cf11ba898cb	1	0.13202
5438e75153393c2dda98fe3d99c26da1	1	0.00015
5443a3f15cad4117ecbc72bfd4de8f25	1	0.14085599999999998
54501d7b266524a51b155da6b8f8143d	2	0.409684
5452af9be692ed6c65826ab4c9991dbe	1	0.137295
545897c06d99e94bc65d6bab8099d98a	1	0.004652
545f2b8b71aad3c042a8f20fe0e25df2	2	0.057152
5462ce64d2f7d530213ab2d0879886c9	1	0.136495
5469b7f6ddf90f3f4ca2e8aa260acf06	2	0.282592
546e7f4c8e7d5c2e5b469cac519e61a3	1	0.078684
547ed9d63f007845c48db64ef3e5aab6	1	0.000101
547f9d943e79969062bc287f0cd0e3fd	1	0.084259
54a2bfb0a96adc52c4ccca239ad01466	1	0.059008000000000005
54caedc414259ea7c638b2bcd2d426aa	1	0.004596
5505b1cd002b48e52cff0747fdad1de0	1	0.135088
5509728c192071867b52bc7165eda7f3	1	0.07232000000000001
550adcd9bc88d00c5f09caf37b8080a0	1	0.14638099999999998
55117fbc0ca927776c23c48a39a4dcbd	1	0.040713
5517bb32210db2aaef43c6af939449d8	1	0.181223
55b2707fae32dfcef3b2d6e2a4efc254	1	0.013284
55b7688dfd42d9b2545d67bb5b0f086c	1	0.009299
55beed6d1a19ce34788b66488ffe3917	1	0.20656
55e8fd9e2a3868ef69575fcb459fc7c5	1	0.131465
560eea58f9921c6dbca7f9604bd352bf	1	0.014288
56173b460e5ae7f364bd94b18c84a451	1	0.009228
562c4d82a5cdfd79715dd35624377286	3	0.052771000000000005
5673b453a3202de5b4f64795ffb1356d	1	0.143017
569653b1659271a290facfcedd0de061	2	0.0045579999999999996
56a5a47dc597535bb0db495d6bc64759	2	0.18328599999999998
56bde454092279f47b556883d5909620	6	0.00015
56be4da3a014f35ce47922774c9156c9	1	0.114199
56f4ce31b8c26ae9182f3f79df313dfe	1	0.015767
5711c9d1d8c1fde40dace58dbda9de7b	1	0.032254000000000005
5714ab06442463bdb3bd4dff07515cf0	1	0.045153
5738c36bf146bb262bc480dc4138713c	1	0.042239
5743cd97840110190024016be40f80cb	7	0.004529
57761d5d1e353b308f083d3edba00ab2	1	0.009311
578315e1ec348e839a8ad6d51d19b6a0	1	0.0072829999999999995
578dca47afbbb9e122911e16da14f8a7	3	0.004763
5794568957fffe1d16926c285b72a701	4	0.004665
579b1d506a1bae98db7c4f3ae1346d66	1	0.19831600000000002
57a2b7f3845e9dc1a8bf96b2539bde57	1	0.07900700000000001
57a434c678e2d46d162756ac032956b5	1	0.081816
57c101de11f975d263664eef27b61ec9	1	0.02851
57def8e0935a7725bb34bd237a6dbc97	1	0.046168
57e66aefd98b7e1f76c26b9996926b65	1	0.008066
57faa042dd6765319365077cb5ebba1b	1	0.00466
581a55014641e1cd55cdc272c0365a28	1	0.003954
5820c45259e85affa56c0ac529818d38	1	0.146176
5838fb1b9c6ba40e9d86c1f90cf6c986	1	0.13313
584e748cbed7518903a643d6de83bafa	2	0.303059
585ef1d247c30b69243384c529ea551d	1	0.018943
587ddfc61043498b2083fa2d05779a02	1	0.097163
5891141a897215b451e31ae9724fe926	1	0.059139
58ace51087c0577eae08c92d15c44df7	1	0.004612
58bd181f757283f5a4ceebdf90ff6243	1	0.000101
58d48f7fae77eb29ab6dc15fd07b5dfc	1	0.251734
58de848bc1749d2c0269fd70414c85ca	2	0.409684
58e6073c51487e9052d24d9c05ca97c5	2	0.098721
58e90b2c5321c6925b65173b7504453e	1	0.074155
58ea7fe7c7588f2bda0e43725e0f353f	1	0.15649000000000002
58f780d097f9f7d3cf8aa23cfef00cbb	2	0.409684
58f8a23c93f9cb2107649853fcd44edb	1	0.004565
592b0aa6770bfd06384089f025ab49ec	1	0.32538
592e36ff2683f8830f2d047644125005	1	0.00464
59364744507fc064189cc76039389725	1	0.048882
595a2e65727dda74b4eda1e3951644c5	1	0.00010400000000000001
596db8ce20ae5cbfdc338a62f1bed1d9	2	0.101096
59777186ad2e0947e97615b5d6225136	2	0.033826
598d37aa0ecec87f152ac33f00540309	1	0.24922399999999997
599146d82168637cd406bdbf2e34af28	1	0.182783
599f98623e7fe3d26bcec363e811ea69	5	0.04342
59a210eefd0a70c3ff8434aa1386f941	3	0.004635
59a4c27c672d5d80c227fd09f175b7bc	1	0.00314
59bfceafe1f6e044dff2e858419f9621	1	0.043692
59c4c715404432068c4417bdc3f9c845	1	0.42506499999999997
59d90152093debe8afb08965bd21b7f8	1	0.10883699999999999
59e7abe908157232f65191dd6d84c15d	1	0.129996
59ec25b1d13392dd08b648942cde0ef9	1	0.048376999999999996
59f7d8a7f37d6eeec95eb556f33da267	1	0.013913
59fde92361d7af5a12b89009cc1665c3	1	0.062444000000000006
5a1155140cdc2e38edf870c747d746c3	1	0.004629
5a12c5df3a352eff26f656a36dae7615	2	0.366721
5a2676b27aa16876cffaca5a4dca4669	1	0.00015
5a28b84c1d6a421bf9cfaf1a4eaa1a58	1	0.042233
5a2bce5334f9d0c71e970ea101771b6b	1	0.095709
5a2f76450d26e1df3d31caf25a8f9002	1	0.261279
5a53d91ab6ef04cfdd693f2a635a02b1	1	0.004685
5a659fafd2c2859a9777c3fed0f5d304	1	0.004615
5a6a9d2358dcd77daba0d03a952dcc0c	1	0.04541
5a6c87d6a4eb5e114959f6192f29b641	2	0.038607999999999996
5a70f75952f916afe91d0ee15bfeff6d	1	0.013843000000000001
5a7b179b1b45f0fe2282f260bf073f60	3	0.000102
5a7cb5d7caac8a3916d35b3a531588c7	1	0.148201
5a9b1006d55cbc72b99eb6c65d74810c	2	0.251899
5ac33e36ff60cbd0f5a3e76f23b7dad2	1	0.07387200000000001
5ac5c364a9ee41fdd38676cf1303c4a5	10	19.955886
5acdfa35e335a385da8469ce5ff4b910	2	0.008297
5addace4d5447bff9f64c4709f4a0b3e	2	0.159032
5aec9bd35889489e4a05c78a82358060	1	0.033098
5aedf0f91ae6d654bcfca7f68262deb9	1	0.063026
5afcb2dce225e698b04375dd264ac1cd	1	0.145448
5b332c8c8e3379cf740adb6b6b5aa31a	1	0.19959200000000002
5b43a875392142b2ab2af3485ceac46f	1	0.009343
5b58c02cc5352d82eff168c914754cc4	1	0.057885
5b60d43577593fbbd197e8f01306bd0d	1	0.006145
5b66fe29ff2dd5f64954d5a54912e7dc	2	0.409684
5b976ed1f527043e225a026044f6c31d	1	0.009329
5ba41fd11837fc880ca5bf3109b75e50	2	0.409684
5ba7487afaa27057b97712526ad3c2a4	1	0.00015
5ba96f705897ab46d835545c4d3cc59c	1	0.045137000000000004
5bade9813381d7ae138e6ee9e53152de	5	0.009340000000000001
5bb2c16ddab6aa65e577d73de6292939	1	0.018772999999999998
5be973ca7982c5e34b2cbe00e6cb7d8a	3	0.05306
5c0eb2cc0831a4b7304ec1fa20756159	2	0.038620999999999996
5c1dd48ef0a674513626f5c85ea126ee	1	0.004549
5c4563e3dd7e12dcdf279783af929eaa	1	0.00015
5c4fd1d0cbe7b43a93c2ed9286af0847	1	0.023602
5c74ba2a11ae3d0b382f1d1843692e02	5	0.004661
5c78e34bc6274034d1a4072812763c7c	1	0.018763
5c8407d2bc60bd8726575074892c7bfe	1	0.277079
5c8ab304c9598e43323adcc4607c798a	1	0.025230000000000002
5c8b3efa5b0272411beb9065c4f4e451	1	0.004693999999999999
5ca4ec70e0319aa4e6e75595df17d8dc	1	0.069904
5ca52ab8cc2e3b944d812050f15829f5	1	0.08543400000000001
5cad565b4bb40307bd7d0c2dfe9555e9	2	0.282592
5cae10424570f575a812a5a31f5f1483	1	0.0047
5cb4f905e3762904ea8e95b3e3400db4	1	0.170698
5cbba1ec821d0d64b7e66f992ea80a4e	3	0.013947
5cf2870bf9ccdcfad9dcd0b06c247d3e	1	0.128626
5d08d1eb4b8a0672652dd0fc0af2dcf0	1	0.08315399999999999
5d0d649f796112230a77902751e5b4dd	1	0.004574
5d2a190be1145638557c3db61a12a2d9	4	0.043591000000000005
5d2b2021badd7d072b87028f5e92b9bb	4	0.038899
5d4e6d29c0db3c195f376501a95a8ece	1	0.021626
5d5f9ea96902c7e15830ff9763324c68	1	0.009254
5d604b6a67bef1f677bb9630286ade37	1	0.270017
5d66e4011eca075a126ddc7ef27f5595	1	0.004608
5d6d1ddd5270668428c3567ab342982b	2	0.432827
5d942f4a089e550a7481e40feb42e110	1	0.081735
5d9a841cbd63281690b89f8a97582a72	2	0.189478
5da5a21f1fa1237532a4f0b07d9cc615	1	0.067251
5dc4a87514f65e55bd373c1283e95fc4	1	0.0055850000000000006
5dcad2f33b768a6b3af77cfaf4c1d177	1	0.004714
5df1c5c06a1966d13b17f1f5df672777	1	0.123019
5e0cc78647a8a34fc3bb336b6bdf20c0	1	0.075938
5e24e790ae3507e3350027cd37e5f155	1	0.000973
5e2990e8ea901b1a6d8d6c6d04aa64e3	1	0.11536800000000001
5e3165939067af7a44b5c8847c45b308	1	0.057727999999999995
5e3856a6c2426a4e3a75e77a223333e5	2	0.009566
5e49a1ffab1bc0b2902933dd54608ce7	1	0.099717
5e50a007ea9a7f83275157c158916fcc	1	0.00015
5e581b06024ab980e25ee550e0b97247	1	0.044906
5e6b2e4a43e7d5d1793cc8910e0ac816	1	0.043962
5ea0d160686c5c0b38b7bd54f6ca8876	1	0.15720699999999999
5ec20aac2ff52985f30283af2d606950	1	0.062265
5ed09abbec300544b8563b57af76a6c4	1	0.052457000000000004
5edbd8fdb16d841a7351822a08578eaa	1	0.004683
5edd946e0a26ae1c85ed8c498c328387	2	0.045413
5ee9ff3f05e8aacf9ec34e7571734882	1	0.004523
5ef9a6f8bdbb89c54c314765429d1644	1	0.16554100000000002
5f25904e073fe5c114cadfde74349518	1	0.150729
